id,old_ward_name,old_province,old_district,old_ward_norm,old_province_norm,new_ward_id,new_ward_code,new_ward_name,new_province,new_province_short,confidence,source,created_at
1148,Phường Tào Xuyên,Tỉnh Thanh Hóa,Thành phố Thanh Hóa,phuong_tao_xuyen,tinh_thanh_hoa,1478,15925,Phường Nguyệt Viên,Thanh Hóa,Thanh Hóa,,official,2026-03-31 18:03:24.755263+00
1149,Phường Long Anh,Tỉnh Thanh Hóa,Thành phố Thanh Hóa,phuong_long_anh,tinh_thanh_hoa,1478,15925,Phường Nguyệt Viên,Thanh Hóa,Thanh Hóa,,official,2026-03-31 18:03:24.755263+00
1150,Phường Hoằng Quang,Tỉnh Thanh Hóa,Thành phố Thanh Hóa,phuong_hoang_quang,tinh_thanh_hoa,1478,15925,Phường Nguyệt Viên,Thanh Hóa,Thanh Hóa,,official,2026-03-31 18:03:24.755263+00
1151,Phường Hoằng Đại,Tỉnh Thanh Hóa,Thành phố Thanh Hóa,phuong_hoang_dai,tinh_thanh_hoa,1478,15925,Phường Nguyệt Viên,Thanh Hóa,Thanh Hóa,,official,2026-03-31 18:03:24.755263+00
1152,Phường Lái Hiếu,Tỉnh Hậu Giang,Thành phố Ngã Bảy,phuong_lai_hieu,tinh_hau_giang,3190,31340,Phường Ngã Bảy,Thành phố Cần Thơ,Cần Thơ,,official,2026-03-31 18:03:24.755263+00
1153,Phường Hiệp Thành,Tỉnh Hậu Giang,Thành phố Ngã Bảy,phuong_hiep_thanh,tinh_hau_giang,3190,31340,Phường Ngã Bảy,Thành phố Cần Thơ,Cần Thơ,,official,2026-03-31 18:03:24.755263+00
1154,Phường Ngã Bảy,Tỉnh Hậu Giang,Thành phố Ngã Bảy,phuong_nga_bay,tinh_hau_giang,3190,31340,Phường Ngã Bảy,Thành phố Cần Thơ,Cần Thơ,,official,2026-03-31 18:03:24.755263+00
1155,Phường 1,Tỉnh Sóc Trăng,Thị xã Ngã Năm,phuong_1,tinh_soc_trang,3247,31732,Phường Ngã Năm,Thành phố Cần Thơ,Cần Thơ,,official,2026-03-31 18:03:24.755263+00
1156,Phường 2,Tỉnh Sóc Trăng,Thị xã Ngã Năm,phuong_2,tinh_soc_trang,3247,31732,Phường Ngã Năm,Thành phố Cần Thơ,Cần Thơ,,official,2026-03-31 18:03:24.755263+00
1157,Xã Vĩnh Quới,Tỉnh Sóc Trăng,Thị xã Ngã Năm,xa_vinh_quoi,tinh_soc_trang,3247,31732,Phường Ngã Năm,Thành phố Cần Thơ,Cần Thơ,,official,2026-03-31 18:03:24.755263+00
1158,Phường Máy Chai,Thành phố Hải Phòng,Quận Ngô Quyền,phuong_may_chai,thanh_pho_hai_phong,1087,11329,Phường Ngô Quyền,Thành phố Hải Phòng,Hải Phòng,,official,2026-03-31 18:03:24.755263+00
1159,Phường Vạn Mỹ,Thành phố Hải Phòng,Quận Ngô Quyền,phuong_van_my,thanh_pho_hai_phong,1087,11329,Phường Ngô Quyền,Thành phố Hải Phòng,Hải Phòng,,official,2026-03-31 18:03:24.755263+00
1160,Phường Cầu Tre,Thành phố Hải Phòng,Quận Ngô Quyền,phuong_cau_tre,thanh_pho_hai_phong,1087,11329,Phường Ngô Quyền,Thành phố Hải Phòng,Hải Phòng,,official,2026-03-31 18:03:24.755263+00
1161,Phường Gia Viên,Thành phố Hải Phòng,Quận Ngô Quyền,phuong_gia_vien,thanh_pho_hai_phong,1087,11329,Phường Ngô Quyền,Thành phố Hải Phòng,Hải Phòng,,official,2026-03-31 18:03:24.755263+00
1162,Phường Mỹ An,Thành phố Đà Nẵng,Quận Ngũ Hành Sơn,phuong_my_an,thanh_pho_da_nang,1861,20285,Phường Ngũ Hành Sơn,Thành phố Đà Nẵng,Đà Nẵng,,official,2026-03-31 18:03:24.755263+00
1163,Phường Khuê Mỹ,Thành phố Đà Nẵng,Quận Ngũ Hành Sơn,phuong_khue_my,thanh_pho_da_nang,1861,20285,Phường Ngũ Hành Sơn,Thành phố Đà Nẵng,Đà Nẵng,,official,2026-03-31 18:03:24.755263+00
1164,Phường Hoà Hải,Thành phố Đà Nẵng,Quận Ngũ Hành Sơn,phuong_hoa_hai,thanh_pho_da_nang,1861,20285,Phường Ngũ Hành Sơn,Thành phố Đà Nẵng,Đà Nẵng,,official,2026-03-31 18:03:24.755263+00
1165,Phường Hoà Quý,Thành phố Đà Nẵng,Quận Ngũ Hành Sơn,phuong_hoa_quy,thanh_pho_da_nang,1861,20285,Phường Ngũ Hành Sơn,Thành phố Đà Nẵng,Đà Nẵng,,official,2026-03-31 18:03:24.755263+00
1166,Phường Vĩnh Phúc,Thành phố Hà Nội,Quận Ba Đình,phuong_vinh_phuc,thanh_pho_ha_noi,2,00008,Phường Ngọc Hà,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:03:24.755263+00
1167,Phường Liễu Giai,Thành phố Hà Nội,Quận Ba Đình,phuong_lieu_giai,thanh_pho_ha_noi,2,00008,Phường Ngọc Hà,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:03:24.755263+00
1168,Phường Ngọc Hà,Thành phố Hà Nội,Quận Ba Đình,phuong_ngoc_ha,thanh_pho_ha_noi,2,00008,Phường Ngọc Hà,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:03:24.755263+00
1169,Phường Cống Vị,Thành phố Hà Nội,Quận Ba Đình,phuong_cong_vi,thanh_pho_ha_noi,2,00008,Phường Ngọc Hà,Thành phố Hà Nội,Hà Nội,,official,2026-03-31 18:03:24.755263+00
1170,Phường Hải Châu,Tỉnh Thanh Hóa,Thị xã Nghi Sơn,phuong_hai_chau,tinh_thanh_hoa,1526,16576,Phường Ngọc Sơn,Thanh Hóa,Thanh Hóa,,official,2026-03-31 18:03:24.755263+00
1171,Phường Hải Ninh,Tỉnh Thanh Hóa,Thị xã Nghi Sơn,phuong_hai_ninh,tinh_thanh_hoa,1526,16576,Phường Ngọc Sơn,Thanh Hóa,Thanh Hóa,,official,2026-03-31 18:03:24.755263+00
1172,Xã Thanh Thủy,Tỉnh Thanh Hóa,Thị xã Nghi Sơn,xa_thanh_thuy,tinh_thanh_hoa,1526,16576,Phường Ngọc Sơn,Thanh Hóa,Thanh Hóa,,official,2026-03-31 18:03:24.755263+00
1173,Xã Thanh Sơn,Tỉnh Thanh Hóa,Thị xã Nghi Sơn,xa_thanh_son,tinh_thanh_hoa,1526,16576,Phường Ngọc Sơn,Thanh Hóa,Thanh Hóa,,official,2026-03-31 18:03:24.755263+00
1174,Phường Vạn Thạnh,Tỉnh Khánh Hòa,Thành phố Nha Trang,phuong_van_thanh,tinh_khanh_hoa,2095,22366,Phường Nha Trang,Khánh Hòa,Khánh Hòa,,official,2026-03-31 18:03:24.755263+00
1175,Phường Lộc Thọ,Tỉnh Khánh Hòa,Thành phố Nha Trang,phuong_loc_tho,tinh_khanh_hoa,2095,22366,Phường Nha Trang,Khánh Hòa,Khánh Hòa,,official,2026-03-31 18:03:24.755263+00
1176,Phường Vĩnh Nguyên,Tỉnh Khánh Hòa,Thành phố Nha Trang,phuong_vinh_nguyen,tinh_khanh_hoa,2095,22366,Phường Nha Trang,Khánh Hòa,Khánh Hòa,,official,2026-03-31 18:03:24.755263+00
1177,Phường Tân Tiến,Tỉnh Khánh Hòa,Thành phố Nha Trang,phuong_tan_tien,tinh_khanh_hoa,2095,22366,Phường Nha Trang,Khánh Hòa,Khánh Hòa,,official,2026-03-31 18:03:24.755263+00
1178,Phường Phước Hòa,Tỉnh Khánh Hòa,Thành phố Nha Trang,phuong_phuoc_hoa,tinh_khanh_hoa,2095,22366,Phường Nha Trang,Khánh Hòa,Khánh Hòa,,official,2026-03-31 18:03:24.755263+00
1179,Phường 9,Thành phố Hồ Chí Minh,Quận 3,phuong_9,thanh_pho_ho_chi_minh,2712,27142,Phường Nhiêu Lộc,Thành phố Hồ Chí Minh,Hồ Chí Minh,,official,2026-03-31 18:03:24.755263+00
1180,Phường 11,Thành phố Hồ Chí Minh,Quận 3,phuong_11,thanh_pho_ho_chi_minh,2712,27142,Phường Nhiêu Lộc,Thành phố Hồ Chí Minh,Hồ Chí Minh,,official,2026-03-31 18:03:24.755263+00
1181,Phường 12,Thành phố Hồ Chí Minh,Quận 3,phuong_12,thanh_pho_ho_chi_minh,2712,27142,Phường Nhiêu Lộc,Thành phố Hồ Chí Minh,Hồ Chí Minh,,official,2026-03-31 18:03:24.755263+00
1182,Phường 14,Thành phố Hồ Chí Minh,Quận 3,phuong_14,thanh_pho_ho_chi_minh,2712,27142,Phường Nhiêu Lộc,Thành phố Hồ Chí Minh,Hồ Chí Minh,,official,2026-03-31 18:03:24.755263+00
1183,Xã Việt Thống,Tỉnh Bắc Ninh,Thị xã Quế Võ,xa_viet_thong,tinh_bac_ninh,930,09253,Phường Nhân Hòa,Bắc Ninh,Bắc Ninh,,official,2026-03-31 18:03:24.755263+00
1184,Phường Đại Xuân,Tỉnh Bắc Ninh,Thị xã Quế Võ,phuong_dai_xuan,tinh_bac_ninh,930,09253,Phường Nhân Hòa,Bắc Ninh,Bắc Ninh,,official,2026-03-31 18:03:24.755263+00
1185,Phường Nhân Hòa,Tỉnh Bắc Ninh,Thị xã Quế Võ,phuong_nhan_hoa,tinh_bac_ninh,930,09253,Phường Nhân Hòa,Bắc Ninh,Bắc Ninh,,official,2026-03-31 18:03:24.755263+00
1186,Phường Minh Tân,Tỉnh Hải Dương,Thị xã Kinh Môn,phuong_minh_tan,tinh_hai_duong,1042,10714,Phường Nhị Chiểu,Thành phố Hải Phòng,Hải Phòng,,official,2026-03-31 18:03:24.755263+00
1187,Phường Duy Tân,Tỉnh Hải Dương,Thị xã Kinh Môn,phuong_duy_tan,tinh_hai_duong,1042,10714,Phường Nhị Chiểu,Thành phố Hải Phòng,Hải Phòng,,official,2026-03-31 18:03:24.755263+00
1188,Phường Phú Thứ,Tỉnh Hải Dương,Thị xã Kinh Môn,phuong_phu_thu,tinh_hai_duong,1042,10714,Phường Nhị Chiểu,Thành phố Hải Phòng,Hải Phòng,,official,2026-03-31 18:03:24.755263+00
1189,Phường Tân Dân,Tỉnh Hải Dương,Thị xã Kinh Môn,phuong_tan_dan,tinh_hai_duong,1042,10714,Phường Nhị Chiểu,Thành phố Hải Phòng,Hải Phòng,,official,2026-03-31 18:03:24.755263+00
1190,Phường Nhị Mỹ,Tỉnh Tiền Giang,Thị xã Cai Lậy,phuong_nhi_my,tinh_tien_giang,2854,28477,Phường Nhị Quý,Đồng Tháp,Đồng Tháp,,official,2026-03-31 18:03:24.755263+00
1191,Xã Phú Quý,Tỉnh Tiền Giang,Thị xã Cai Lậy,xa_phu_quy,tinh_tien_giang,2854,28477,Phường Nhị Quý,Đồng Tháp,Đồng Tháp,,official,2026-03-31 18:03:24.755263+00
1192,Xã Nhị Quý,Tỉnh Tiền Giang,Thị xã Cai Lậy,xa_nhi_quy,tinh_tien_giang,2854,28477,Phường Nhị Quý,Đồng Tháp,Đồng Tháp,,official,2026-03-31 18:03:24.755263+00
1193,Phường Văn Hải,Tỉnh Ninh Thuận,Thành phố Phan Rang-Tháp Chàm,phuong_van_hai,tinh_ninh_thuan,2146,22834,Phường Ninh Chử,Khánh Hòa,Khánh Hòa,,official,2026-03-31 18:03:24.755263+00
1194,Thị trấn Khánh Hải,Tỉnh Ninh Thuận,Huyện Ninh Hải,thi_tran_khanh_hai,tinh_ninh_thuan,2146,22834,Phường Ninh Chử,Khánh Hòa,Khánh Hòa,,official,2026-03-31 18:03:24.755263+00
1195,Phường Ninh Hiệp,Tỉnh Khánh Hòa,Thị xã Ninh Hòa,phuong_ninh_hiep,tinh_khanh_hoa,2111,22528,Phường Ninh Hòa,Khánh Hòa,Khánh Hòa,,official,2026-03-31 18:03:24.755263+00
1196,Phường Ninh Đa,Tỉnh Khánh Hòa,Thị xã Ninh Hòa,phuong_ninh_da,tinh_khanh_hoa,2111,22528,Phường Ninh Hòa,Khánh Hòa,Khánh Hòa,,official,2026-03-31 18:03:24.755263+00
1197,Xã Ninh Đông,Tỉnh Khánh Hòa,Thị xã Ninh Hòa,xa_ninh_dong,tinh_khanh_hoa,2111,22528,Phường Ninh Hòa,Khánh Hòa,Khánh Hòa,,official,2026-03-31 18:03:24.755263+00
1198,Xã Ninh Phụng,Tỉnh Khánh Hòa,Thị xã Ninh Hòa,xa_ninh_phung,tinh_khanh_hoa,2111,22528,Phường Ninh Hòa,Khánh Hòa,Khánh Hòa,,official,2026-03-31 18:03:24.755263+00
1199,Phường Tân An,Thành phố Cần Thơ,Quận Ninh Kiều,phuong_tan_an,thanh_pho_can_tho,3156,31135,Phường Ninh Kiều,Thành phố Cần Thơ,Cần Thơ,,official,2026-03-31 18:03:24.755263+00
1200,Phường Thới Bình,Thành phố Cần Thơ,Quận Ninh Kiều,phuong_thoi_binh,thanh_pho_can_tho,3156,31135,Phường Ninh Kiều,Thành phố Cần Thơ,Cần Thơ,,official,2026-03-31 18:03:24.755263+00
1201,Phường Xuân Khánh,Thành phố Cần Thơ,Quận Ninh Kiều,phuong_xuan_khanh,thanh_pho_can_tho,3156,31135,Phường Ninh Kiều,Thành phố Cần Thơ,Cần Thơ,,official,2026-03-31 18:03:24.755263+00
1202,Phường Ninh Thạnh,Tỉnh Tây Ninh,Thành phố Tây Ninh,phuong_ninh_thanh,tinh_tay_ninh,2521,25567,Phường Ninh Thạnh,Tây Ninh,Tây Ninh,,official,2026-03-31 18:03:24.755263+00
1203,Xã Bàu Năng,Tỉnh Tây Ninh,Huyện Dương Minh Châu,xa_bau_nang,tinh_tay_ninh,2521,25567,Phường Ninh Thạnh,Tây Ninh,Tây Ninh,,official,2026-03-31 18:03:24.755263+00
1204,Xã Chà Là,Tỉnh Tây Ninh,Huyện Dương Minh Châu,xa_cha_la,tinh_tay_ninh,2521,25567,Phường Ninh Thạnh,Tây Ninh,Tây Ninh,,official,2026-03-31 18:03:24.755263+00
1205,Xã Nguyệt Đức,Tỉnh Bắc Ninh,Thị xã Thuận Thành,xa_nguyet_duc,tinh_bac_ninh,952,09445,Phường Ninh Xá,Bắc Ninh,Bắc Ninh,,official,2026-03-31 18:03:24.755263+00
1206,Phường Ninh Xá,Tỉnh Bắc Ninh,Thị xã Thuận Thành,phuong_ninh_xa,tinh_bac_ninh,952,09445,Phường Ninh Xá,Bắc Ninh,Bắc Ninh,,official,2026-03-31 18:03:24.755263+00
1207,Phường Nông Tiến,Tỉnh Tuyên Quang,Thành phố Tuyên Quang,phuong_nong_tien,tinh_tuyen_quang,228,02212,Phường Nông Tiến,Tuyên Quang,Tuyên Quang,,official,2026-03-31 18:03:24.755263+00
1208,Xã Tràng Đà,Tỉnh Tuyên Quang,Thành phố Tuyên Quang,xa_trang_da,tinh_tuyen_quang,228,02212,Phường Nông Tiến,Tuyên Quang,Tuyên Quang,,official,2026-03-31 18:03:24.755263+00
1209,Phường Nông Trang,Tỉnh Phú Thọ,Thành phố Việt Trì,phuong_nong_trang,tinh_phu_tho,815,07894,Phường Nông Trang,Phú Thọ,Phú Thọ,,official,2026-03-31 18:03:24.755263+00
1210,Phường Minh Phương,Tỉnh Phú Thọ,Thành phố Việt Trì,phuong_minh_phuong,tinh_phu_tho,815,07894,Phường Nông Trang,Phú Thọ,Phú Thọ,,official,2026-03-31 18:03:24.755263+00
1211,Xã Thụy Vân,Tỉnh Phú Thọ,Thành phố Việt Trì,xa_thuy_van,tinh_phu_tho,815,07894,Phường Nông Trang,Phú Thọ,Phú Thọ,,official,2026-03-31 18:03:24.755263+00
1212,Phường Ngọc Xuân,Tỉnh Cao Bằng,Thành phố Cao Bằng,phuong_ngoc_xuan,tinh_cao_bang,136,01279,Phường Nùng Trí Cao,Cao Bằng,Cao Bằng,,official,2026-03-31 18:03:24.755263+00
1213,Phường Sông Bằng,Tỉnh Cao Bằng,Thành phố Cao Bằng,phuong_song_bang,tinh_cao_bang,136,01279,Phường Nùng Trí Cao,Cao Bằng,Cao Bằng,,official,2026-03-31 18:03:24.755263+00
1214,Xã Vĩnh Quang,Tỉnh Cao Bằng,Thành phố Cao Bằng,xa_vinh_quang,tinh_cao_bang,136,01279,Phường Nùng Trí Cao,Cao Bằng,Cao Bằng,,official,2026-03-31 18:03:24.755263+00
1215,Phường Quang Châu,Tỉnh Bắc Giang,Thị xã Việt Yên,phuong_quang_chau,tinh_bac_giang,809,07795,Phường Nếnh,Bắc Ninh,Bắc Ninh,,official,2026-03-31 18:03:24.755263+00
1216,Phường Nếnh,Tỉnh Bắc Giang,Thị xã Việt Yên,phuong_nenh,tinh_bac_giang,809,07795,Phường Nếnh,Bắc Ninh,Bắc Ninh,,official,2026-03-31 18:03:24.755263+00
1217,Phường Vân Trung,Tỉnh Bắc Giang,Thị xã Việt Yên,phuong_van_trung,tinh_bac_giang,809,07795,Phường Nếnh,Bắc Ninh,Bắc Ninh,,official,2026-03-31 18:03:24.755263+00
1218,Phường Tăng Tiến,Tỉnh Bắc Giang,Thị xã Việt Yên,phuong_tang_tien,tinh_bac_giang,809,07795,Phường Nếnh,Bắc Ninh,Bắc Ninh,,official,2026-03-31 18:03:24.755263+00
1219,Phường Kinh Dinh,Tỉnh Ninh Thuận,Thành phố Phan Rang-Tháp Chàm,phuong_kinh_dinh,tinh_ninh_thuan,2137,22759,Phường Phan Rang,Khánh Hòa,Khánh Hòa,,official,2026-03-31 18:03:24.755263+00
1220,Phường Phủ Hà,Tỉnh Ninh Thuận,Thành phố Phan Rang-Tháp Chàm,phuong_phu_ha,tinh_ninh_thuan,2137,22759,Phường Phan Rang,Khánh Hòa,Khánh Hòa,,official,2026-03-31 18:03:24.755263+00
1221,Phường Đài Sơn,Tỉnh Ninh Thuận,Thành phố Phan Rang-Tháp Chàm,phuong_dai_son,tinh_ninh_thuan,2137,22759,Phường Phan Rang,Khánh Hòa,Khánh Hòa,,official,2026-03-31 18:03:24.755263+00
1222,Phường Đạo Long,Tỉnh Ninh Thuận,Thành phố Phan Rang-Tháp Chàm,phuong_dao_long,tinh_ninh_thuan,2137,22759,Phường Phan Rang,Khánh Hòa,Khánh Hòa,,official,2026-03-31 18:03:24.755263+00
1223,Phường Phú Trinh,Tỉnh Bình Thuận,Thành phố Phan Thiết,phuong_phu_trinh,tinh_binh_thuan,2162,22945,Phường Phan Thiết,Lâm Đồng,Lâm Đồng,,official,2026-03-31 18:03:24.755263+00
1224,Phường Lạc Đạo,Tỉnh Bình Thuận,Thành phố Phan Thiết,phuong_lac_dao,tinh_binh_thuan,2162,22945,Phường Phan Thiết,Lâm Đồng,Lâm Đồng,,official,2026-03-31 18:03:24.755263+00
1225,Phường Bình Hưng,Tỉnh Bình Thuận,Thành phố Phan Thiết,phuong_binh_hung,tinh_binh_thuan,2162,22945,Phường Phan Thiết,Lâm Đồng,Lâm Đồng,,official,2026-03-31 18:03:24.755263+00
1226,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,phuong_phan_dinh_phung,tinh_thai_nguyen,583,05443,Phường Phan Đình Phùng,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:03:24.755263+00
1227,Phường Trưng Vương,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,phuong_trung_vuong,tinh_thai_nguyen,583,05443,Phường Phan Đình Phùng,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:03:24.755263+00
1228,Phường Túc Duyên,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,phuong_tuc_duyen,tinh_thai_nguyen,583,05443,Phường Phan Đình Phùng,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:03:24.755263+00
1229,Phường Đồng Quang,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,phuong_dong_quang,tinh_thai_nguyen,583,05443,Phường Phan Đình Phùng,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:03:24.755263+00
1230,Phường Quang Trung,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,phuong_quang_trung,tinh_thai_nguyen,583,05443,Phường Phan Đình Phùng,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:03:24.755263+00
1231,Phường Hoàng Văn Thụ,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,phuong_hoang_van_thu,tinh_thai_nguyen,583,05443,Phường Phan Đình Phùng,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:03:24.755263+00
1232,Phường Tân Thịnh,Tỉnh Thái Nguyên,Thành phố Thái Nguyên,phuong_tan_thinh,tinh_thai_nguyen,583,05443,Phường Phan Đình Phùng,Thái Nguyên,Thái Nguyên,,official,2026-03-31 18:03:24.755263+00
1233,Phường Phong Châu,Tỉnh Phú Thọ,Thị xã Phú Thọ,phuong_phong_chau,tinh_phu_tho,821,07954,Phường Phong Châu,Phú Thọ,Phú Thọ,,official,2026-03-31 18:03:24.755263+00
1234,Xã Phú Hộ,Tỉnh Phú Thọ,Thị xã Phú Thọ,xa_phu_ho,tinh_phu_tho,821,07954,Phường Phong Châu,Phú Thọ,Phú Thọ,,official,2026-03-31 18:03:24.755263+00
1235,Xã Hà Thạch,Tỉnh Phú Thọ,Thị xã Phú Thọ,xa_ha_thach,tinh_phu_tho,821,07954,Phường Phong Châu,Phú Thọ,Phú Thọ,,official,2026-03-31 18:03:24.755263+00
1236,Phường Nam Hoà,Tỉnh Quảng Ninh,Thị xã Quảng Yên,phuong_nam_hoa,tinh_quang_ninh,755,07183,Phường Phong Cốc,Quảng Ninh,Quảng Ninh,,official,2026-03-31 18:03:24.755263+00
1237,Phường Yên Hải,Tỉnh Quảng Ninh,Thị xã Quảng Yên,phuong_yen_hai,tinh_quang_ninh,755,07183,Phường Phong Cốc,Quảng Ninh,Quảng Ninh,,official,2026-03-31 18:03:24.755263+00
1238,Phường Phong Cốc,Tỉnh Quảng Ninh,Thị xã Quảng Yên,phuong_phong_coc,tinh_quang_ninh,755,07183,Phường Phong Cốc,Quảng Ninh,Quảng Ninh,,official,2026-03-31 18:03:24.755263+00
1239,Xã Cẩm La,Tỉnh Quảng Ninh,Thị xã Quảng Yên,xa_cam_la,tinh_quang_ninh,755,07183,Phường Phong Cốc,Quảng Ninh,Quảng Ninh,,official,2026-03-31 18:03:24.755263+00
1240,Phường Phong Hòa,Thành phố Huế,Thị xã Phong Điền,phuong_phong_hoa,thanh_pho_hue,1821,19831,Phường Phong Dinh,Thành phố Huế,Huế,,official,2026-03-31 18:03:24.755263+00
1241,Xã Phong Bình,Thành phố Huế,Thị xã Phong Điền,xa_phong_binh,thanh_pho_hue,1821,19831,Phường Phong Dinh,Thành phố Huế,Huế,,official,2026-03-31 18:03:24.755263+00
1242,Xã Phong Chương,Thành phố Huế,Thị xã Phong Điền,xa_phong_chuong,thanh_pho_hue,1821,19831,Phường Phong Dinh,Thành phố Huế,Huế,,official,2026-03-31 18:03:24.755263+00
1243,Phường Phong Phú,Thành phố Huế,Thị xã Phong Điền,phuong_phong_phu,thanh_pho_hue,1820,19828,Phường Phong Phú,Thành phố Huế,Huế,,official,2026-03-31 18:03:24.755263+00
1244,Xã Phong Thạnh,Thành phố Huế,Thị xã Phong Điền,xa_phong_thanh,thanh_pho_hue,1820,19828,Phường Phong Phú,Thành phố Huế,Huế,,official,2026-03-31 18:03:24.755263+00
1245,Phường Phong Hải,Thành phố Huế,Thị xã Phong Điền,phuong_phong_hai,thanh_pho_hue,1824,19873,Phường Phong Quảng,Thành phố Huế,Huế,,official,2026-03-31 18:03:24.755263+00
1246,Xã Quảng Công,Thành phố Huế,Huyện Quảng Điền,xa_quang_cong,thanh_pho_hue,1824,19873,Phường Phong Quảng,Thành phố Huế,Huế,,official,2026-03-31 18:03:24.755263+00
1247,Xã Quảng Ngạn,Thành phố Huế,Huyện Quảng Điền,xa_quang_ngan,thanh_pho_hue,1824,19873,Phường Phong Quảng,Thành phố Huế,Huế,,official,2026-03-31 18:03:24.755263+00
1248,Phường Phong An,Thành phố Huế,Thị xã Phong Điền,phuong_phong_an,thanh_pho_hue,1822,19858,Phường Phong Thái,Thành phố Huế,Huế,,official,2026-03-31 18:03:24.755263+00
1249,Phường Phong Hiền,Thành phố Huế,Thị xã Phong Điền,phuong_phong_hien,thanh_pho_hue,1822,19858,Phường Phong Thái,Thành phố Huế,Huế,,official,2026-03-31 18:03:24.755263+00
1250,Xã Phong Sơn,Thành phố Huế,Thị xã Phong Điền,xa_phong_son,thanh_pho_hue,1822,19858,Phường Phong Thái,Thành phố Huế,Huế,,official,2026-03-31 18:03:24.755263+00
1251,Phường Phong Thu,Thành phố Huế,Thị xã Phong Điền,phuong_phong_thu,thanh_pho_hue,1819,19819,Phường Phong Điền,Thành phố Huế,Huế,,official,2026-03-31 18:03:24.755263+00
1252,Xã Phong Mỹ,Thành phố Huế,Thị xã Phong Điền,xa_phong_my,thanh_pho_hue,1819,19819,Phường Phong Điền,Thành phố Huế,Huế,,official,2026-03-31 18:03:24.755263+00
1253,Xã Phong Xuân,Thành phố Huế,Thị xã Phong Điền,xa_phong_xuan,thanh_pho_hue,1819,19819,Phường Phong Điền,Thành phố Huế,Huế,,official,2026-03-31 18:03:24.755263+00
1254,Phường Châu Khê,Tỉnh Bắc Ninh,Thành phố Từ Sơn,phuong_chau_khe,tinh_bac_ninh,945,09379,Phường Phù Khê,Bắc Ninh,Bắc Ninh,,official,2026-03-31 18:03:24.755263+00
1255,Phường Hương Mạc,Tỉnh Bắc Ninh,Thành phố Từ Sơn,phuong_huong_mac,tinh_bac_ninh,945,09379,Phường Phù Khê,Bắc Ninh,Bắc Ninh,,official,2026-03-31 18:03:24.755263+00
1256,Phường Phù Khê,Tỉnh Bắc Ninh,Thành phố Từ Sơn,phuong_phu_khe,tinh_bac_ninh,945,09379,Phường Phù Khê,Bắc Ninh,Bắc Ninh,,official,2026-03-31 18:03:24.755263+00
1257,Phường Bắc Hà,Thành phố Hải Phòng,Quận Kiến An,phuong_bac_ha,thanh_pho_hai_phong,1094,11446,Phường Phù Liễn,Thành phố Hải Phòng,Hải Phòng,,official,2026-03-31 18:03:24.755263+00
1258,Phường Ngọc Sơn,Thành phố Hải Phòng,Quận Kiến An,phuong_ngoc_son,thanh_pho_hai_phong,1094,11446,Phường Phù Liễn,Thành phố Hải Phòng,Hải Phòng,,official,2026-03-31 18:03:24.755263+00
